support,itemsets
0.050126318322171876,"frozenset({'Cocoa (total)  expenditure_Low', 'Coffee, Cocoa and Tea (Total)_High', 'Main Source of Water Supply (2nd visit only)_Medium', 'Other Non Alcoholic Beverages_Low', 'Tea (total)  expenditure_Low'})"
0.09041451123497882,"frozenset({'Main Source of Water Supply (2nd visit only)_Medium', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.08530831027522691,"frozenset({'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.057571747470291805,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_Medium', 'NPCINC_Low'})"
0.06821189397281148,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'NPCINC_Low'})"
0.07621205437703012,"frozenset({'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.05273288687492481,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_Medium', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.05241876194677254,"frozenset({'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.05791260643488257,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.0550921655906217,"frozenset({'Family Size_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.28585368461857213,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.26736709842135514,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low'})"
0.19197711566480866,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low'})"
0.11867907125957412,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small'})"
0.11500314124928153,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium'})"
0.10933552552432128,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium'})"
0.13437195064896873,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium'})"
0.11398724786461883,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_Medium'})"
0.173590782104236,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium'})"
0.11801740385772146,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_High'})"
0.11291788640707917,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.11725548381922445,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High'})"
0.10249829570517704,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Softdrinks_Low'})"
0.13153814278648862,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'NPCINC_Low'})"
0.11235647164187085,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Low'})"
0.23807996150298752,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.17467351057999492,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.1697678148935317,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low'})"
0.15544505487160978,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.10394193367285559,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small', 'Other Non Alcoholic Beverages_Low'})"
0.09548061114007299,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small', 'Tea (total)  expenditure_Low'})"
0.08023552686102312,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small', 'Cocoa (total)  expenditure_Low'})"
0.05374878025958749,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small'})"
0.0855957011669407,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.07317774124126131,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Small', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.06986940423199797,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Family Size_Small', 'Tea (total)  expenditure_Low'})"
0.06405475130662604,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Family Size_Small', 'Tea (total)  expenditure_Low'})"
0.09747229685474061,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.08966595821470105,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low'})"
0.06040555533277192,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low'})"
0.053247517076365776,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'NPCINC_Medium'})"
0.06635387844033631,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Medium'})"
0.05834035101789844,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High'})"
0.0786582187111521,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.05427009397013808,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.05263931774739009,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low'})"
0.05626177968480571,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.05177714507224873,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.09444466722808144,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.08562243520337919,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low'})"
0.06336634986833486,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Cocoa (total)  expenditure_Low'})"
0.05128256539813664,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium'})"
0.07661306492360749,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.05757843097940143,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.055306037882129636,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_Medium', 'Tea (total)  expenditure_Low'})"
0.050540695886968495,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Main Source of Water Supply (2nd visit only)_Medium', 'Other Non Alcoholic Beverages_Low', 'Tea (total)  expenditure_Low'})"
0.11671411958134499,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.10929542446966355,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low'})"
0.07727473232546016,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low'})"
0.07101228428974349,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Medium'})"
0.09734531018165778,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.07015011161460213,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.06831214660945582,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low'})"
0.06247744315675502,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'NPCINC_Medium', 'Other Non Alcoholic Beverages_Low', 'Tea (total)  expenditure_Low'})"
0.0614214487174346,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.05689002954111026,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.05046049377765302,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'NPCINC_Medium', 'Other Non Alcoholic Beverages_Low', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.09891593482241916,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.09475210864712409,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.06459611554450549,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.06259106281161861,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_Medium'})"
0.0515632727807408,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_Medium', 'NPCINC_Low'})"
0.08372431861624627,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05818663030837711,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05751827939741482,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.05207121947307214,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.05429014449746695,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Fruit and vegetable juices_Medium'})"
0.05267941880204783,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Fruit and vegetable juices_Medium'})"
0.14973733809199183,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low'})"
0.14110892783146864,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low'})"
0.0923928299314272,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low'})"
0.1253558968600874,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.08415206319926213,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.08245445188541792,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low'})"
0.07559048802983519,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.09534694095788053,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.08362406597960192,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Cocoa (total)  expenditure_High'})"
0.0704308189972063,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_High'})"
0.07103901832618198,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.05711726885083744,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Cocoa (total)  expenditure_High'})"
0.050935022924436246,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Cocoa (total)  expenditure_High'})"
0.09477215917445296,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.08474021200090896,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.06404138428840679,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.05660263864939648,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.05225167421903196,"frozenset({'Softdrinks_High', 'Coffee, Cocoa and Tea (Total)_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.05161674085361778,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Food Not Elsewhere Classified (Total)_High'})"
0.05618826108459986,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Food Not Elsewhere Classified (Total)_High'})"
0.07403323040729305,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.05367526165938164,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.05088155485155926,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Food Not Elsewhere Classified (Total)_High'})"
0.09539372552164789,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Other Non Alcoholic Beverages_Low'})"
0.08367085054336929,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Tea (total)  expenditure_Low'})"
0.05433692906123431,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Cocoa (total)  expenditure_Low'})"
0.056134793011722875,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Cocoa (total)  expenditure_High'})"
0.06603307000307441,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High'})"
0.05022657095881622,"frozenset({'NPCINC_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High'})"
0.07157369905495181,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low'})"
0.05374878025958749,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Fruit and vegetable juices_High', 'Other Non Alcoholic Beverages_Low'})"
0.0934755584071861,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low'})"
0.08729331248078491,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Softdrinks_Low'})"
0.0696421649222708,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Softdrinks_Low'})"
0.08077020758979295,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low'})"
0.06539145312855062,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low'})"
0.062170001737712366,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'Softdrinks_Low'})"
0.058607691382283354,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'Softdrinks_Low', 'Tea (total)  expenditure_Low'})"
0.11302482255283314,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.11065217681891701,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.07373247249736001,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'NPCINC_Low'})"
0.08421889829035838,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'NPCINC_Low'})"
0.09829436847522423,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.06807822379061902,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.06745665744342409,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.06253759473874163,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Cocoa (total)  expenditure_Low', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low', 'Tea (total)  expenditure_Low'})"
0.07235566962077769,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low'})"
0.07099891727152424,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Tea (total)  expenditure_Low', 'NPCINC_Low'})"
0.06297870633997674,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Other Non Alcoholic Beverages_Low', 'NPCINC_Low', 'Family Size_Medium', 'Tea (total)  expenditure_Low'})"
0.09917659167769445,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Low', 'Tea (total)  expenditure_Low'})"
0.09745224632741174,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Low', 'Other Non Alcoholic Beverages_Low'})"
0.07345176511475585,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Low', 'Cocoa (total)  expenditure_Low'})"
0.05747149483364746,"frozenset({'Family Size_Medium', 'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Low'})"
0.06374062637847375,"frozenset({'Coffee, Cocoa and Tea (Total)_Medium', 'Main Source of Water Supply (2nd visit only)_Low', 'NPCINC_Low'})"
